0,8.9174605e-11,4.9028216e-12,3.0959582e-09,6.0105987e-10,2.0100206e-11,6.07833e-10,0.9999999,1.890007e-09,1.1472934e-07,3.618458e-09,5.214713e-10
1,2.8169572e-07,8.464975e-09,6.886113e-05,1.0967234e-06,4.103549e-09,2.8928466e-07,1.1807413e-06,3.4976533e-06,0.9999248,1.4816303e-09,3.691708e-10
2,3.2906804e-09,1.0271542e-08,9.027215e-09,1.4211611e-08,4.2374197e-07,0.99999595,2.1331888e-07,4.3946343e-08,3.222735e-08,1.9604852e-07,3.1224147e-06
3,1.2325657e-08,1.8907731e-10,2.1759277e-05,3.340908e-08,3.6813952e-09,1.0366563e-06,0.99819857,1.6427306e-08,0.0017786269,1.1355096e-09,1.6822989e-09
4,9.704006e-12,1.11862825e-10,8.322724e-12,9.339338e-12,1.1729211e-13,3.1132104e-11,9.763946e-10,6.85236e-11,2.840637e-13,1.0,1.0072475e-11
5,5.7225877e-11,1.662488e-09,1.0360025e-08,3.479939e-08,3.5446543e-10,1.5400704e-10,5.7889865e-10,1.0,5.6491745e-09,2.75531e-09,2.9196556e-09
6,2.633775e-10,1.7000283e-11,2.2876567e-10,2.1352742e-09,3.0003333e-12,1.816946e-09,0.9999994,5.4479407e-11,6.0246424e-07,3.823991e-11,2.0428247e-12
7,5.82182e-07,7.169404e-06,1.1563583e-06,8.022994e-05,3.6862575e-06,1.3106799e-07,0.00058491254,3.50493e-05,2.982327e-07,0.9990227,0.00026409372
8,2.0675196e-07,0.00018341762,3.0090541e-06,1.23780155e-05,0.9995028,1.0932439e-05,1.620556e-08,4.6821006e-05,3.1757418e-07,1.4375355e-05,0.00022568929
9,4.1614765e-09,1.7935514e-08,5.2483653e-08,2.158354e-08,1.4342779e-09,1.914731e-09,8.185389e-10,0.9999999,6.249492e-08,1.5180472e-08,9.2095065e-10
10,4.7064985e-10,2.6878448e-08,1.5669862e-07,3.4804353e-07,1.5376727e-08,4.7647055e-09,3.494507e-09,0.99999905,2.965334e-07,5.999192e-08,6.29586e-08
11,9.452962e-11,8.8012165e-08,2.7213758e-09,2.5312355e-10,8.461581e-11,1.9923289e-07,9.268701e-09,6.8613065e-10,2.1905627e-11,0.99999964,1.659629e-10
12,2.3744466e-09,1.1462867e-08,9.125842e-09,8.1579743e-10,1.2245023e-06,0.9999981,3.9355484e-08,1.1504281e-07,5.363881e-07,4.528257e-09,1.7063277e-08
13,0.99224675,8.594995e-05,0.00016226391,4.437527e-06,6.311286e-05,0.007300651,3.8178327e-06,1.5745129e-05,0.00011474292,2.3651264e-06,7.811593e-08
14,1.09082195e-10,3.152125e-11,6.082837e-11,1.2843522e-09,4.0872257e-07,1.0338821e-08,5.12333e-10,1.01173105e-08,5.5507005e-11,9.869018e-10,0.99999964
15,1.1344373e-07,2.1758897e-08,2.2047733e-07,1.2369761e-08,2.1129388e-08,1.2394472e-07,5.9180527e-09,0.9999988,5.648618e-07,6.167964e-08,1.6392233e-09
16,1.4754061e-09,1.7954467e-07,6.4338245e-08,3.209899e-06,2.7800825e-08,2.0905213e-09,3.0190346e-08,0.9999951,5.4645973e-08,1.1386153e-06,1.9150144e-07
17,2.1990678e-13,1.3226861e-12,2.2015198e-12,9.38252e-10,4.105531e-10,2.499605e-10,2.80872e-10,3.8544254e-08,1.3415707e-10,1.3204409e-11,1.0
18,1.7414622e-12,8.303062e-12,2.7080614e-11,1.5404852e-09,4.761114e-08,7.463209e-10,2.1941647e-10,1.10914996e-07,9.070995e-11,3.1499456e-10,0.9999999
19,9.684672e-10,9.733101e-09,1.194419e-07,4.388793e-09,3.919454e-09,6.4728596e-08,1.12368316e-10,0.99999964,7.8121374e-08,6.5344736e-08,2.698463e-09
20,1.1199504e-09,3.8328514e-11,2.0283122e-09,1.0,1.9821976e-11,3.0842634e-10,1.960068e-08,3.4727876e-10,2.7436744e-08,3.6960913e-11,3.328893e-09
21,2.4309588e-09,1.2193734e-08,4.5043457e-08,9.272631e-09,2.8739722e-10,7.3332773e-10,1.2089141e-10,0.9999999,1.8079252e-08,4.0000863e-08,2.2946554e-09
22,6.5275216e-09,3.8767785e-09,8.792582e-07,1.2823052e-07,3.5170982e-09,3.5319246e-07,1.4576557e-07,3.5469085e-07,0.9999981,9.456523e-10,2.1435295e-10
23,0.99999964,7.547466e-10,3.96026e-08,1.8162397e-07,1.7400675e-08,8.408e-09,8.998372e-08,4.538603e-10,1.6735216e-08,2.4583284e-09,1.0087151e-09
24,1.264779e-06,2.2492653e-05,3.2927587e-06,1.8221159e-06,5.4873708e-05,8.745894e-07,7.242041e-08,0.9998752,2.8446368e-05,6.1464925e-06,5.4550237e-06
25,7.1685857e-09,5.371673e-10,0.99999976,2.4248167e-10,2.7387579e-09,6.9303625e-09,2.06198e-08,2.0966338e-08,2.1096697e-07,3.2946415e-10,1.0842631e-10
26,1.0,1.08135334e-10,1.4174061e-09,1.9836104e-09,4.8668698e-11,1.3846433e-09,9.771664e-09,1.7652786e-10,1.6767036e-09,1.3957713e-10,9.367335e-11
27,1.1442873e-13,4.68377e-12,1.0370878e-12,8.116812e-14,2.3153171e-14,8.39577e-14,1.7296183e-12,5.3924844e-13,3.0690278e-15,1.0,1.7545076e-13
28,8.577063e-08,1.4099351e-08,1.7117299e-07,7.304906e-08,1.5331545e-07,5.1068e-08,9.836727e-08,3.2369544e-06,0.9999962,2.441195e-09,4.9783564e-09
29,4.604791e-12,1.6286456e-12,2.1745116e-11,3.8545392e-10,2.0825214e-08,9.0792006e-11,1.1223218e-09,1.26796005e-08,1.3305365e-10,7.38638e-11,1.0
30,1.363622e-10,3.1720696e-11,1.2908101e-10,5.6451315e-09,1.5602649e-12,2.6701394e-09,0.9999994,2.5698257e-10,5.4907116e-07,1.1487296e-10,1.335768e-11
31,1.4684815e-13,1.2114527e-11,2.3002976e-11,1.1510957e-12,9.987102e-11,1.0,2.2721153e-11,3.0868808e-11,1.0502749e-10,1.248667e-11,1.0637369e-12
32,3.4436822e-09,4.015844e-08,5.7288347e-08,1.5289397e-07,2.5333987e-08,1.13972014e-07,4.964612e-08,0.99992406,1.4709652e-06,2.5943189e-05,4.8118512e-05
33,2.9304505e-09,2.4704228e-09,1.4608407e-09,3.8022945e-09,0.99999976,7.6622655e-08,4.3578363e-10,1.2305712e-09,7.769558e-10,1.2815642e-07,3.2220022e-09
34,3.75442e-10,9.253409e-09,2.2529989e-10,1.1067764e-08,2.8472118e-09,1.0,4.171761e-09,9.795079e-10,3.7070245e-09,1.9079869e-09,1.4682791e-10
35,2.1919425e-11,1.0340874e-12,1.885062e-11,3.076537e-10,1.2484662e-12,7.0156075e-11,0.9999999,8.053796e-11,6.764662e-08,3.0984246e-11,5.417933e-11
36,1.2953869e-09,2.9340379e-08,1.03633525e-07,7.919127e-07,6.4017565e-09,2.0473307e-07,1.6221295e-08,0.9999944,8.075495e-07,8.2626215e-08,3.4667064e-06
37,1.337315e-09,1.7732441e-08,5.080994e-08,2.9609024e-09,5.663531e-10,8.450925e-10,2.5104072e-10,0.9999999,1.5733582e-08,1.3395544e-08,4.1368406e-09
38,1.0631097e-09,2.0562664e-11,1.1095863e-10,2.3816993e-09,2.4887375e-11,3.1353797e-10,0.9999999,1.0559357e-09,8.888725e-08,4.2859507e-09,8.17045e-09
39,9.596495e-08,3.0480152e-07,5.532771e-05,1.0451876e-05,1.3367635e-06,7.1619445e-07,1.5542231e-06,0.010549006,1.0897763e-06,9.2090465e-07,0.98937935
40,1.2398083e-07,1.7137998e-07,9.3645593e-07,3.546894e-08,5.185808e-06,1.0865722e-06,1.1038557e-08,0.99998593,6.4398114e-06,5.5806325e-08,6.85579e-08
41,4.2722664e-07,0.9999987,2.0374448e-07,2.7457807e-08,2.354896e-09,6.4063715e-07,2.2985205e-09,1.9988232e-08,2.6411103e-08,1.33526985e-08,2.2989677e-09
42,7.5172805e-11,9.6260465e-12,4.523798e-11,1.4121704e-10,3.696068e-12,4.7345832e-11,1.0,9.679781e-10,2.0465857e-08,2.0493347e-09,1.3242533e-09
43,6.238552e-14,6.3779895e-13,1.978748e-12,1.670721e-09,3.316675e-12,3.5348339e-12,1.3965755e-10,2.445226e-09,1.5399054e-11,1.5946465e-11,1.0
44,8.65648e-11,4.293562e-12,1.0,9.3211557e-11,4.6043544e-11,8.4250384e-12,1.1594835e-10,2.4297064e-10,2.786869e-09,2.4695919e-11,2.1508663e-12
45,1.0,9.1448786e-11,8.525155e-10,1.5905798e-10,1.347338e-10,2.2563547e-09,8.736172e-09,4.738969e-09,6.884148e-09,2.477354e-10,3.2409246e-09
46,8.556113e-12,2.5052174e-10,4.6492723e-11,1.495436e-08,2.3692495e-08,1.218357e-09,2.3498548e-10,6.3366684e-08,1.6828541e-10,1.5618729e-09,0.9999999
47,2.3371157e-08,3.1211314e-08,1.0860682e-06,4.0468038e-07,4.559602e-08,3.6964653e-07,1.1088862e-06,3.7959455e-06,0.9999932,8.555253e-09,1.576426e-09
48,5.21328e-09,3.328314e-08,1.265738e-07,9.60134e-08,4.0743824e-08,1.0711207e-08,8.597443e-09,0.99999917,4.4058342e-07,7.531709e-08,1.2252734e-08
49,0.9999974,5.5375073e-09,3.363008e-07,1.3675844e-09,1.1475242e-06,9.409724e-07,5.5361027e-09,1.4838257e-08,8.229958e-09,5.7333104e-08,5.5315773e-08
50,0.9999746,2.3510094e-05,2.8157464e-07,9.805527e-09,7.3092735e-07,4.6752814e-07,4.514751e-08,5.272312e-08,9.8657324e-08,1.5638503e-07,1.817141e-08
51,1.5743007e-08,1.237883e-09,5.71123e-09,2.7066967e-08,1.05169186e-10,6.4042704e-09,0.99999976,7.626871e-10,2.701087e-07,2.3792573e-08,2.1859271e-10
52,4.734498e-10,1.6042197e-08,8.9982395e-09,1.9572822e-08,7.786744e-10,8.070063e-09,1.0331315e-09,0.9999987,1.2412409e-06,4.1082457e-09,4.858438e-09
53,1.0042103e-10,2.0051719e-10,1.11513555e-10,4.1061785e-09,9.5343137e-07,5.361418e-08,1.2717867e-10,1.3539895e-08,4.81325e-10,3.6558515e-10,0.9999989
54,2.490426e-08,2.6085368e-07,4.7145483e-07,3.6499748e-09,2.0116306e-07,0.9999975,2.724328e-07,7.5184204e-08,3.5263675e-08,1.0717779e-06,8.075616e-08
55,3.0707758e-07,2.809155e-07,3.951842e-07,2.8761397e-07,0.99487936,0.0051164962,4.9826264e-07,6.206901e-07,1.0623248e-06,4.566641e-07,1.5068349e-07
56,2.6372283e-11,1.6427345e-12,1.4307382e-11,8.7085124e-11,9.49303e-13,1.1864613e-10,0.9999999,5.010291e-11,1.5915926e-07,2.4012008e-11,1.331195e-12
57,3.855971e-11,1.4781771e-12,3.274743e-11,5.2368786e-11,1.0,4.219827e-12,5.5320477e-11,1.181464e-10,5.0427904e-12,9.509319e-10,1.0083768e-09
58,1.271979e-15,1.1257648e-13,6.490422e-14,6.205795e-11,1.701433e-12,3.0799143e-13,1.1105599e-11,4.389724e-09,6.78879e-13,2.674848e-11,1.0
59,4.6000155e-06,5.458862e-08,2.0841105e-08,1.6670856e-09,9.792117e-06,0.9999826,1.9925487e-08,2.4835206e-06,1.0647951e-07,2.1642477e-07,1.491928e-07
60,2.2377295e-08,2.6110863e-08,5.435741e-10,8.302549e-10,0.9999982,3.915008e-10,9.402796e-11,1.2026165e-08,2.0133642e-10,1.849073e-09,1.8228425e-06
61,4.7980486e-10,5.3759455e-11,3.3271093e-09,6.522929e-09,7.4458315e-11,3.079326e-10,1.4037288e-08,1.0080504e-08,1.0,2.3490246e-11,2.3538899e-12
62,2.0554138e-09,1.0939282e-11,1.2160238e-09,2.2372294e-08,9.6646606e-12,4.885063e-10,0.9999999,3.1062072e-10,1.1564835e-07,4.549759e-10,1.0011972e-10
63,4.518153e-08,2.3434382e-07,2.0348331e-08,8.148571e-07,2.8072867e-05,0.99997056,1.1411484e-08,7.6887304e-08,1.5748937e-07,3.5549462e-08,2.3196408e-08
64,9.986958e-12,2.5515645e-10,4.0393433e-10,0.9999709,8.221161e-12,1.2889712e-12,5.9389987e-07,2.353054e-08,1.1834697e-08,9.333267e-11,2.84764e-05
65,2.5961353e-07,1.11154295e-08,1.2433937e-07,1.05868985e-07,1.7114773e-07,1.7206066e-08,1.731181e-07,8.528212e-07,0.99999833,2.9688152e-09,2.332504e-09
66,1.8237523e-07,7.2996222e-09,2.910531e-07,3.0260955e-07,1.3162336e-06,2.3670104e-07,1.3215875e-05,7.4207337e-06,0.999977,8.314215e-09,8.29497e-09
67,2.6904967e-10,6.30256e-11,1.0,4.218381e-11,3.462607e-11,2.650429e-12,8.5697234e-11,1.9397188e-10,1.6274526e-09,5.4556592e-11,6.192711e-13
68,9.026067e-12,3.990557e-10,1.1986162e-11,8.3833407e-13,5.3847786e-12,4.6600154e-11,3.1499294e-09,5.1166103e-11,2.8217261e-13,1.0,5.7214306e-11
69,0.99968314,1.1649888e-06,3.9585335e-05,1.1173389e-08,0.00027098792,1.03824206e-07,4.187089e-09,5.0794817e-08,1.9700822e-08,4.31743e-06,6.407282e-07
70,1.0839479e-12,5.3119635e-12,2.5395816e-11,3.9718125e-12,1.0127702e-08,8.248739e-10,1.3138894e-10,1.6656802e-10,1.7305027e-12,1.0,1.383555e-10
71,3.4364075e-10,4.1308837e-10,1.16451e-09,2.1096125e-09,6.8573765e-11,1.7587921e-09,0.9999994,1.8189095e-08,2.8373518e-07,2.8750114e-07,6.518075e-09
72,3.8879038e-09,9.053856e-11,9.097449e-10,8.266426e-08,1.5063529e-08,1.1117848e-09,0.9999951,3.898361e-08,5.0592047e-07,7.267039e-09,4.345193e-06
73,6.8786925e-08,2.8942225e-06,5.998559e-08,4.0096113e-09,1.0040503e-07,3.5697403e-07,1.5629628e-07,2.274439e-08,3.3145626e-09,0.9999964,4.5567803e-09
74,3.9731254e-09,1.2300512e-10,2.0936822e-07,1.2776818e-08,2.179611e-09,9.831479e-09,3.5980568e-07,3.41386e-07,0.99999905,8.136378e-11,5.2327597e-11
75,2.4652207e-09,2.3017632e-10,6.389761e-09,5.9283263e-07,1.1965265e-09,7.185705e-10,0.9999956,1.22931e-07,5.429875e-07,2.5796493e-07,2.8297409e-06
76,2.3878139e-08,5.3062957e-11,1.1155782e-08,2.2405469e-09,1.0,2.2757751e-08,5.0696322e-11,3.9814185e-10,3.8178305e-10,1.0728795e-09,9.942214e-10
77,2.3995599e-09,1.0,2.377221e-08,8.613728e-10,4.6574387e-11,8.637901e-09,2.6026887e-11,1.1028668e-09,1.3603529e-09,3.185952e-10,9.0716315e-12
78,1.5816664e-09,1.597521e-08,2.836985e-09,1.6642256e-08,4.4891692e-08,1.4971212e-08,4.0599566e-06,4.759768e-07,1.1111975e-09,0.9999951,3.1825252e-07
79,8.046929e-12,7.275645e-13,3.113248e-10,1.0,2.692989e-12,2.4721416e-11,4.841703e-08,3.2066294e-11,5.4310276e-09,5.0818178e-12,8.6766136e-11
80,9.5159165e-11,9.09707e-11,4.3275866e-10,3.4399317e-09,1.8153973e-10,5.097311e-08,0.99999976,4.985853e-09,1.0650876e-07,1.5766347e-09,4.537533e-09
81,1.778691e-08,4.4798814e-09,0.99999976,1.3213936e-10,1.9489088e-09,7.81667e-08,7.2204704e-09,1.3431001e-08,1.5349492e-07,1.0737062e-09,3.156945e-11
82,1.9876286e-06,4.0849e-08,6.0195625e-06,2.8916472e-07,0.9999832,1.0469123e-06,7.357443e-08,3.7406514e-06,1.2304166e-06,1.9503038e-06,4.6210462e-07
83,2.9667813e-08,3.527953e-09,2.4281686e-08,4.1553772e-08,1.4272345e-08,1.9317296e-08,1.17945774e-07,4.9176003e-07,0.9999993,6.7282346e-10,2.7065172e-10
84,7.5653685e-07,2.1586018e-08,6.199361e-07,0.00049533986,6.829972e-05,1.3161592e-07,0.9993844,2.2450544e-07,3.97372e-06,4.128409e-05,5.014025e-06
85,0.98258704,9.0367996e-07,1.558248e-05,5.478655e-07,0.0010029902,0.01617293,1.1199903e-05,1.530298e-05,2.1474302e-06,3.6375906e-05,0.00015503958
86,2.6564185e-05,3.1837965e-06,1.2425443e-06,3.958584e-07,0.99969125,0.0002040609,4.217575e-06,5.708483e-05,4.775317e-06,6.587078e-06,5.9952094e-07
87,2.0526196e-10,2.0698977e-11,2.1779776e-11,4.021303e-10,1.6978065e-11,3.394399e-10,1.0,1.4377038e-10,7.3297723e-09,9.576593e-10,1.10872325e-10
88,6.0601435e-10,2.2076357e-10,1.0616108e-08,3.0450023e-09,2.5894082e-11,2.9055889e-09,4.664021e-09,6.859823e-08,0.9999999,2.2081061e-11,1.8867265e-12
89,1.0,1.5740825e-11,5.1419e-11,5.0712087e-11,1.877515e-12,1.2800276e-11,1.5637473e-10,3.6866307e-10,1.08352535e-10,5.080464e-11,3.0533392e-11
90,3.649888e-12,8.029348e-11,3.836708e-10,1.3055484e-10,1.0130001e-08,1.0,1.8151399e-08,1.265647e-09,5.3362115e-09,2.2939087e-08,1.5898488e-10
